person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,cb_person_default_on_file,loan_status
28,65000,MORTGAGE,8.0,EDUCATION,D,N,0
29,65000,MORTGAGE,9.0,PERSONAL,A,N,0
34,65000,MORTGAGE,8.0,VENTURE,B,N,0
32,51000,RENT,1.0,PERSONAL,C,Y,0
31,51000,RENT,5.0,PERSONAL,B,N,0
30,51600,RENT,5.0,DEBTCONSOLIDATION,A,N,0
35,52000,RENT,2.0,VENTURE,B,N,0
34,65000,MORTGAGE,5.0,EDUCATION,B,N,0
28,65000,MORTGAGE,2.0,VENTURE,A,N,0
33,65000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,N,0
27,65000,MORTGAGE,11.0,VENTURE,B,N,0
30,65000,MORTGAGE,14.0,PERSONAL,A,N,0
32,53000,RENT,4.0,MEDICAL,A,N,0
34,65000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,N,0
27,65000,MORTGAGE,11.0,VENTURE,A,N,0
35,55000,RENT,3.0,DEBTCONSOLIDATION,B,N,0
34,30000,RENT,3.0,PERSONAL,A,N,0
29,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,N,0
28,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
30,65000,MORTGAGE,3.0,PERSONAL,A,N,0
34,62000,RENT,2.0,PERSONAL,C,N,0
33,125000,RENT,0.0,PERSONAL,A,N,0
33,43000,RENT,1.0,EDUCATION,C,Y,0
33,120000,RENT,1.0,PERSONAL,C,N,0
34,28500,RENT,0.0,EDUCATION,B,N,1
28,65000,MORTGAGE,2.0,MEDICAL,A,N,0
30,65000,MORTGAGE,4.0,MEDICAL,A,N,0
27,60000,RENT,2.0,VENTURE,B,N,0
28,62000,RENT,3.0,MEDICAL,B,N,0
29,73000,RENT,2.0,EDUCATION,A,N,0
32,59000,MORTGAGE,0.0,MEDICAL,C,N,1
28,19000,RENT,1.0,DEBTCONSOLIDATION,B,N,1
28,19200,RENT,0.0,MEDICAL,C,N,1
30,65000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,N,0
29,65000,MORTGAGE,5.0,MEDICAL,B,N,0
33,21996,RENT,0.0,EDUCATION,C,N,1
30,26000,RENT,3.0,EDUCATION,B,N,1
31,65000,MORTGAGE,15.0,EDUCATION,A,N,0
30,28000,RENT,0.0,MEDICAL,B,N,1
27,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,N,0
31,65000,MORTGAGE,3.0,MEDICAL,C,N,0
29,40000,RENT,0.0,VENTURE,C,N,0
35,34000,RENT,1.0,PERSONAL,B,N,1
34,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,N,0
30,67000,RENT,2.0,VENTURE,A,N,0
27,36000,RENT,2.0,EDUCATION,D,Y,1
29,54996,RENT,8.0,MEDICAL,A,N,0
28,62000,RENT,3.0,DEBTCONSOLIDATION,C,Y,0
32,65000,MORTGAGE,12.0,VENTURE,A,N,0
32,12000,RENT,1.0,MEDICAL,A,N,1
32,30000,RENT,4.0,MEDICAL,D,N,1
34,65000,MORTGAGE,12.0,VENTURE,A,N,0
27,65000,MORTGAGE,11.0,PERSONAL,A,N,0
35,65000,MORTGAGE,19.0,EDUCATION,B,N,0
32,83196,RENT,1.0,MEDICAL,B,N,0
32,65000,MORTGAGE,16.0,DEBTCONSOLIDATION,A,N,0
34,65000,MORTGAGE,17.0,PERSONAL,B,N,0
29,65000,MORTGAGE,13.0,EDUCATION,D,Y,0
27,31200,RENT,2.0,MEDICAL,A,N,0
33,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
32,28800,RENT,7.0,PERSONAL,C,Y,1
34,59000,MORTGAGE,1.0,MEDICAL,C,Y,1
32,29000,RENT,16.0,DEBTCONSOLIDATION,D,N,1
28,65000,MORTGAGE,6.0,PERSONAL,D,N,0
27,65000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,N,0
32,70000,RENT,1.0,DEBTCONSOLIDATION,B,N,0
31,95000,RENT,0.0,PERSONAL,A,N,0
27,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,N,0
30,65000,MORTGAGE,1.0,PERSONAL,D,Y,0
34,36000,RENT,2.0,DEBTCONSOLIDATION,A,N,0
29,59000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,Y,1
29,40000,RENT,7.0,VENTURE,A,N,0
29,65000,MORTGAGE,13.0,PERSONAL,C,Y,0
28,59000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,N,1
32,65000,MORTGAGE,6.0,PERSONAL,B,N,0
29,49000,RENT,3.0,EDUCATION,A,N,1
33,70000,RENT,10.0,DEBTCONSOLIDATION,A,N,0
29,72000,RENT,3.0,MEDICAL,B,N,0
29,77040,RENT,1.0,EDUCATION,C,Y,0
30,59000,MORTGAGE,4.0,MEDICAL,A,N,1
29,59000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,N,1
32,24696,RENT,1.0,EDUCATION,A,N,1
35,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,N,0
28,25000,RENT,1.0,MEDICAL,C,Y,1
30,65004,MORTGAGE,9.0,EDUCATION,A,N,0
35,28080,RENT,3.0,MEDICAL,C,Y,1
30,65004,MORTGAGE,3.0,PERSONAL,A,N,0
28,30000,RENT,0.0,VENTURE,A,N,1
33,33504,RENT,4.0,DEBTCONSOLIDATION,B,N,0
28,65004,MORTGAGE,7.0,MEDICAL,A,N,0
29,33600,RENT,0.0,PERSONAL,D,Y,1
29,65004,MORTGAGE,7.0,EDUCATION,A,N,0
28,34000,RENT,7.0,DEBTCONSOLIDATION,B,N,0
33,65004,MORTGAGE,14.0,VENTURE,B,N,0
27,37595,RENT,6.0,DEBTCONSOLIDATION,A,N,0
30,65004,MORTGAGE,6.0,PERSONAL,A,N,0
28,59004,MORTGAGE,1.0,PERSONAL,A,N,1
30,65004,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
28,39000,RENT,0.0,MEDICAL,A,N,0
29,65061,MORTGAGE,13.0,PERSONAL,B,N,0
30,65136,MORTGAGE,0.0,PERSONAL,C,Y,0
34,65200,MORTGAGE,13.0,VENTURE,A,N,0
31,65200,MORTGAGE,7.0,PERSONAL,A,N,0
32,40000,RENT,1.0,DEBTCONSOLIDATION,C,Y,0
30,41000,RENT,7.0,VENTURE,A,N,0
27,41400,RENT,2.0,DEBTCONSOLIDATION,B,N,0
28,42000,RENT,4.0,MEDICAL,A,N,0
28,36000,RENT,3.0,MEDICAL,D,Y,1
33,44000,RENT,2.0,MEDICAL,C,Y,0
33,45000,RENT,2.0,EDUCATION,A,N,0
27,59619,MORTGAGE,11.0,VENTURE,D,Y,1
27,39996,RENT,5.0,MEDICAL,D,N,1
33,48000,RENT,5.0,MEDICAL,D,Y,0
31,46000,RENT,6.0,MEDICAL,D,Y,1
29,66000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,N,0
29,60000,MORTGAGE,11.0,VENTURE,C,Y,1
35,66000,MORTGAGE,4.0,VENTURE,A,N,0
29,53000,RENT,7.0,VENTURE,C,N,0
35,66000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,N,0
29,58327,RENT,4.0,VENTURE,B,N,0
33,59000,RENT,17.0,MEDICAL,B,N,0
27,60000,RENT,7.0,VENTURE,B,N,0
28,60000,RENT,7.0,EDUCATION,C,Y,0
31,66000,MORTGAGE,8.0,VENTURE,A,N,0
34,60000,MORTGAGE,18.0,EDUCATION,B,N,1
29,66000,MORTGAGE,4.0,VENTURE,A,N,0
27,66000,MORTGAGE,12.0,EDUCATION,D,Y,0
27,54000,RENT,4.0,PERSONAL,D,Y,1
30,65000,RENT,11.0,PERSONAL,B,N,0
27,62000,RENT,2.0,PERSONAL,B,N,1
27,60000,MORTGAGE,12.0,MEDICAL,D,Y,1
31,80000,RENT,1.0,MEDICAL,B,N,0
27,66000,MORTGAGE,0.0,EDUCATION,A,N,0
32,80000,RENT,6.0,DEBTCONSOLIDATION,B,N,0
30,66000,MORTGAGE,15.0,VENTURE,B,N,0
30,66000,MORTGAGE,8.0,EDUCATION,A,N,0
30,66000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,N,0
31,66000,MORTGAGE,15.0,PERSONAL,A,N,0
33,66000,MORTGAGE,2.0,PERSONAL,D,Y,0
27,66300,RENT,1.0,MEDICAL,D,N,1
32,66100,MORTGAGE,5.0,MEDICAL,A,N,0
30,66120,MORTGAGE,10.0,PERSONAL,C,N,0
32,66300,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
34,113000,RENT,6.0,EDUCATION,C,Y,0
28,120000,RENT,12.0,MEDICAL,A,N,0
31,66500,MORTGAGE,0.0,VENTURE,A,N,0
30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
27,56400,RENT,1.0,VENTURE,B,N,0
33,66500,MORTGAGE,1.0,PERSONAL,A,N,0
29,71000,RENT,4.0,DEBTCONSOLIDATION,A,N,0
35,66560,MORTGAGE,11.0,VENTURE,A,N,0
30,66560,MORTGAGE,10.0,DEBTCONSOLIDATION,A,N,0
28,60675,MORTGAGE,6.0,DEBTCONSOLIDATION,D,Y,1
27,27000,RENT,2.0,MEDICAL,B,N,1
27,29000,RENT,4.0,PERSONAL,A,N,1
27,66800,MORTGAGE,11.0,MEDICAL,A,N,0
31,33000,RENT,1.0,MEDICAL,D,Y,1
28,66887,MORTGAGE,2.0,VENTURE,B,N,0
30,66888,MORTGAGE,6.0,PERSONAL,C,N,0
29,66901,MORTGAGE,13.0,MEDICAL,C,N,0
33,30784,RENT,7.0,DEBTCONSOLIDATION,C,N,1
34,86000,RENT,4.0,VENTURE,A,N,0
32,66996,MORTGAGE,6.0,MEDICAL,A,N,0
29,66996,MORTGAGE,1.0,PERSONAL,A,N,0
34,67000,MORTGAGE,4.0,EDUCATION,A,N,0
31,67000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,N,0
32,21120,RENT,0.0,MEDICAL,A,N,1
33,21600,RENT,3.0,DEBTCONSOLIDATION,B,N,1
27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,N,1
27,67000,MORTGAGE,1.0,PERSONAL,A,N,0
32,67000,MORTGAGE,16.0,DEBTCONSOLIDATION,A,N,0
33,24000,RENT,6.0,DEBTCONSOLIDATION,A,N,1
34,67000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,N,0
35,67000,MORTGAGE,8.0,EDUCATION,A,N,0
35,67000,MORTGAGE,10.0,PERSONAL,A,N,0
28,67000,MORTGAGE,3.0,VENTURE,B,N,0
28,24000,RENT,0.0,PERSONAL,C,Y,1
27,24000,RENT,0.0,MEDICAL,A,N,1
32,67000,MORTGAGE,12.0,MEDICAL,B,N,0
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,N,0
27,67000,MORTGAGE,11.0,EDUCATION,D,N,0
27,24500,RENT,3.0,MEDICAL,B,N,1
27,24600,RENT,0.0,DEBTCONSOLIDATION,A,N,1
32,25000,RENT,1.0,DEBTCONSOLIDATION,A,N,1
34,25000,RENT,0.0,MEDICAL,A,N,1
34,67014,MORTGAGE,18.0,VENTURE,C,N,0
31,67200,MORTGAGE,2.0,PERSONAL,A,N,0
34,26000,RENT,2.0,VENTURE,B,N,1
32,52020,MORTGAGE,5.0,MEDICAL,C,N,1
29,67222,MORTGAGE,4.0,DEBTCONSOLIDATION,B,N,0
29,67422,MORTGAGE,13.0,EDUCATION,B,N,0
27,26400,RENT,9.0,EDUCATION,B,N,1
27,67500,MORTGAGE,0.0,DEBTCONSOLIDATION,A,N,0
27,27000,RENT,6.0,DEBTCONSOLIDATION,D,N,1
34,27600,RENT,5.0,DEBTCONSOLIDATION,B,N,1
35,67641,MORTGAGE,6.0,VENTURE,A,N,0
30,67642,MORTGAGE,5.0,PERSONAL,B,N,0
29,28000,RENT,0.0,MEDICAL,C,N,1
28,30000,RENT,12.0,MEDICAL,D,N,1
28,30000,RENT,3.0,PERSONAL,A,N,1
27,30000,RENT,3.0,MEDICAL,D,N,1
29,68000,MORTGAGE,14.0,EDUCATION,A,N,0
33,68000,MORTGAGE,15.0,PERSONAL,A,N,0
31,68000,MORTGAGE,2.0,PERSONAL,B,N,0
34,68000,MORTGAGE,17.0,PERSONAL,D,N,0
28,68000,MORTGAGE,7.0,VENTURE,B,N,0
28,30000,RENT,0.0,VENTURE,D,N,1
27,30000,RENT,0.0,PERSONAL,C,N,1
30,68000,MORTGAGE,11.0,EDUCATION,B,N,0
28,30000,RENT,7.0,VENTURE,B,N,1
29,68000,MORTGAGE,11.0,EDUCATION,A,N,0
30,30000,RENT,2.0,VENTURE,C,N,1
28,68000,MORTGAGE,7.0,EDUCATION,A,N,0
29,68000,MORTGAGE,2.0,MEDICAL,C,N,0
33,68000,MORTGAGE,8.0,PERSONAL,B,N,0
31,30000,RENT,1.0,PERSONAL,C,N,1
27,68000,MORTGAGE,6.0,EDUCATION,C,N,0
31,68000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,N,0
27,30000,RENT,0.0,PERSONAL,D,N,1
30,68000,MORTGAGE,2.0,EDUCATION,C,N,0
28,30000,RENT,0.0,DEBTCONSOLIDATION,A,N,1
31,68000,MORTGAGE,15.0,PERSONAL,A,N,0
31,30000,RENT,2.0,DEBTCONSOLIDATION,A,N,1
33,30000,RENT,11.0,MEDICAL,C,N,1
28,68000,MORTGAGE,12.0,VENTURE,C,N,0
28,68000,MORTGAGE,12.0,PERSONAL,C,N,0
32,68000,MORTGAGE,1.0,MEDICAL,B,N,0
34,30636,RENT,4.0,PERSONAL,B,N,1
29,68000,MORTGAGE,9.0,MEDICAL,C,N,0
35,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,N,1
29,68000,MORTGAGE,14.0,PERSONAL,C,Y,0
27,68000,MORTGAGE,3.0,VENTURE,A,N,0
33,68000,MORTGAGE,15.0,VENTURE,B,N,0
29,68000,MORTGAGE,13.0,EDUCATION,A,N,0
33,68000,MORTGAGE,9.0,EDUCATION,B,N,0
27,31200,RENT,3.0,EDUCATION,C,N,1
34,68000,MORTGAGE,1.0,EDUCATION,C,N,0
27,31200,RENT,4.0,MEDICAL,A,N,1
29,31500,RENT,11.0,EDUCATION,A,N,1
27,32000,RENT,6.0,EDUCATION,B,N,1
27,68004,MORTGAGE,2.0,PERSONAL,B,N,0
29,68004,MORTGAGE,9.0,PERSONAL,B,N,0
31,68004,MORTGAGE,15.0,MEDICAL,B,N,0
29,68004,MORTGAGE,13.0,PERSONAL,B,N,0
31,68400,MORTGAGE,3.0,EDUCATION,B,N,0
27,32890,RENT,5.0,EDUCATION,B,N,0
29,32997,RENT,7.0,DEBTCONSOLIDATION,A,N,0
32,33078,RENT,4.0,PERSONAL,A,N,0
27,33200,RENT,0.0,MEDICAL,B,N,0
32,62500,MORTGAGE,3.0,PERSONAL,C,N,1
27,33600,RENT,3.0,DEBTCONSOLIDATION,C,N,0
28,33900,RENT,6.0,EDUCATION,D,N,0
32,68800,MORTGAGE,13.0,EDUCATION,A,N,0
33,34000,RENT,7.0,DEBTCONSOLIDATION,C,N,0
28,68804,MORTGAGE,1.0,EDUCATION,A,N,0
27,68808,MORTGAGE,2.0,VENTURE,C,Y,0
28,34000,RENT,4.0,PERSONAL,D,N,0
27,29000,RENT,2.0,PERSONAL,B,N,1
28,35000,RENT,4.0,PERSONAL,D,Y,0
28,35000,RENT,12.0,PERSONAL,D,N,0
27,35000,RENT,11.0,VENTURE,A,N,0
28,69000,MORTGAGE,9.0,MEDICAL,B,N,0
33,29000,RENT,0.0,VENTURE,C,Y,1
30,35000,RENT,6.0,PERSONAL,A,N,0
27,35000,RENT,3.0,MEDICAL,B,N,0
30,69000,MORTGAGE,13.0,VENTURE,B,N,0
33,35000,RENT,2.0,DEBTCONSOLIDATION,C,Y,0
27,35000,RENT,5.0,VENTURE,C,N,0
33,69000,MORTGAGE,17.0,EDUCATION,B,N,0
28,35000,RENT,5.0,MEDICAL,D,N,0
28,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,Y,1
33,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
30,35000,RENT,5.0,MEDICAL,B,N,0
34,29004,RENT,9.0,EDUCATION,B,N,1
29,69000,MORTGAGE,13.0,MEDICAL,B,N,0
31,29400,RENT,2.0,MEDICAL,D,N,1
28,69000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,N,0
34,35665,RENT,2.0,PERSONAL,B,N,0
28,69000,MORTGAGE,2.0,EDUCATION,A,N,0
29,36000,RENT,5.0,PERSONAL,C,Y,0
28,63000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,Y,1
31,36000,RENT,3.0,PERSONAL,B,N,0
29,69000,MORTGAGE,6.0,PERSONAL,D,N,0
28,36000,RENT,0.0,DEBTCONSOLIDATION,B,N,0
27,30000,RENT,4.0,EDUCATION,B,N,1
27,69500,MORTGAGE,11.0,MEDICAL,A,N,0
27,69592,MORTGAGE,4.0,MEDICAL,B,N,0
35,63600,MORTGAGE,5.0,DEBTCONSOLIDATION,B,N,1
33,69600,MORTGAGE,17.0,PERSONAL,B,N,0
28,36000,RENT,13.0,MEDICAL,A,N,0
27,69638,MORTGAGE,5.0,EDUCATION,B,N,0
32,69900,MORTGAGE,16.0,PERSONAL,B,N,0
31,30000,RENT,4.0,DEBTCONSOLIDATION,D,N,1
28,69900,MORTGAGE,6.0,VENTURE,A,N,0
33,69930,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
27,69936,MORTGAGE,11.0,DEBTCONSOLIDATION,A,N,0
27,69960,MORTGAGE,3.0,PERSONAL,A,N,0
33,69996,MORTGAGE,11.0,MEDICAL,B,N,0
30,36996,RENT,5.0,EDUCATION,A,N,0
30,37000,RENT,2.0,VENTURE,A,N,0
29,37000,RENT,1.0,MEDICAL,C,N,0
29,69996,MORTGAGE,11.0,EDUCATION,A,N,0
32,37965,RENT,3.0,PERSONAL,A,N,0
28,38000,RENT,0.0,DEBTCONSOLIDATION,A,N,0
30,69996,MORTGAGE,14.0,PERSONAL,B,N,0
33,64000,MORTGAGE,8.0,VENTURE,C,N,1
27,38000,RENT,0.0,VENTURE,B,N,0
35,38004,RENT,4.0,MEDICAL,B,N,0
28,38004,RENT,4.0,DEBTCONSOLIDATION,C,N,0
31,70000,MORTGAGE,9.0,MEDICAL,A,N,0
30,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
27,38400,RENT,5.0,MEDICAL,C,Y,0
34,38400,RENT,3.0,MEDICAL,A,N,0
27,70000,MORTGAGE,11.0,PERSONAL,C,Y,0
27,70000,MORTGAGE,9.0,EDUCATION,A,N,0
31,70000,MORTGAGE,0.0,MEDICAL,A,N,0
32,38400,RENT,1.0,VENTURE,B,N,0
30,70000,MORTGAGE,4.0,MEDICAL,B,N,0
30,70000,MORTGAGE,9.0,MEDICAL,A,N,0
28,70000,MORTGAGE,7.0,EDUCATION,C,N,0
35,39000,RENT,2.0,MEDICAL,B,N,0
28,70000,MORTGAGE,7.0,EDUCATION,A,N,0
34,39312,RENT,5.0,PERSONAL,D,N,0
32,70000,MORTGAGE,8.0,PERSONAL,C,Y,0
30,70000,MORTGAGE,5.0,MEDICAL,B,N,0
27,39996,RENT,3.0,PERSONAL,D,Y,0
29,70000,MORTGAGE,11.0,EDUCATION,C,Y,0
27,40000,RENT,4.0,VENTURE,D,N,0
35,70000,MORTGAGE,0.0,MEDICAL,B,N,0
27,70000,MORTGAGE,8.0,VENTURE,B,N,0
27,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,Y,0
31,70000,MORTGAGE,11.0,VENTURE,A,N,0
28,70000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,N,0
28,40000,RENT,0.0,EDUCATION,B,N,0
30,70000,MORTGAGE,14.0,EDUCATION,B,N,0
30,40000,RENT,11.0,DEBTCONSOLIDATION,B,N,0
28,70000,MORTGAGE,2.0,VENTURE,A,N,0
27,34000,RENT,3.0,MEDICAL,D,N,1
34,70000,MORTGAGE,5.0,VENTURE,C,N,0
27,34000,RENT,3.0,VENTURE,C,N,1
33,70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,N,0
27,70000,MORTGAGE,11.0,PERSONAL,A,N,0
29,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,N,0
27,54400,MORTGAGE,11.0,MEDICAL,D,Y,1
27,70000,MORTGAGE,11.0,PERSONAL,A,N,0
33,34000,RENT,4.0,MEDICAL,D,Y,1
27,40000,RENT,4.0,PERSONAL,D,Y,0
27,40000,RENT,10.0,DEBTCONSOLIDATION,B,N,0
29,70000,MORTGAGE,13.0,MEDICAL,A,N,0
29,34000,RENT,0.0,DEBTCONSOLIDATION,B,N,1
32,70000,MORTGAGE,7.0,PERSONAL,A,N,0
27,34000,RENT,0.0,PERSONAL,D,Y,1
28,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
28,54400,MORTGAGE,12.0,MEDICAL,C,Y,1
31,70000,MORTGAGE,9.0,MEDICAL,A,N,0
27,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
29,70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,N,0
27,70000,MORTGAGE,0.0,MEDICAL,B,N,0
29,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,N,0
31,40000,RENT,2.0,VENTURE,C,N,0
27,40992,RENT,0.0,MEDICAL,C,Y,0
32,70000,MORTGAGE,5.0,VENTURE,A,N,0
34,41300,RENT,18.0,EDUCATION,C,Y,0
27,41500,RENT,0.0,MEDICAL,C,Y,0
29,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,N,0
34,70000,MORTGAGE,5.0,VENTURE,A,N,0
30,42000,RENT,4.0,MEDICAL,C,N,0
32,70000,MORTGAGE,3.0,VENTURE,A,N,0
27,70000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,N,0
29,70000,MORTGAGE,0.0,EDUCATION,A,N,0
31,54400,MORTGAGE,1.0,MEDICAL,D,N,1
30,42000,RENT,4.0,VENTURE,A,N,0
30,42000,RENT,2.0,MEDICAL,A,N,0
27,42000,RENT,1.0,EDUCATION,A,N,0
28,42000,RENT,12.0,EDUCATION,A,N,0
28,42500,RENT,2.0,DEBTCONSOLIDATION,A,N,0
27,43000,RENT,11.0,MEDICAL,B,N,0
31,70000,MORTGAGE,4.0,MEDICAL,A,N,0
31,70000,MORTGAGE,3.0,PERSONAL,A,N,0
27,70000,MORTGAGE,8.0,MEDICAL,A,N,0
27,70000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,N,0
27,43080,RENT,7.0,PERSONAL,C,N,0
34,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,N,0
27,43200,RENT,4.0,EDUCATION,A,N,0
31,43288,RENT,7.0,MEDICAL,B,N,0
31,70000,MORTGAGE,5.0,EDUCATION,A,N,0
33,43337,RENT,17.0,PERSONAL,A,N,0
27,44000,RENT,12.0,MEDICAL,D,N,0
30,54400,MORTGAGE,3.0,MEDICAL,A,N,1
35,44000,RENT,8.0,DEBTCONSOLIDATION,A,N,0
29,45000,RENT,4.0,VENTURE,B,N,0
30,70000,MORTGAGE,15.0,PERSONAL,A,N,0
30,45000,RENT,5.0,PERSONAL,A,N,0
31,45000,RENT,4.0,EDUCATION,B,N,0
28,70000,MORTGAGE,7.0,MEDICAL,A,N,0
28,45000,RENT,1.0,DEBTCONSOLIDATION,B,N,0
30,70000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,N,0
29,45000,RENT,7.0,MEDICAL,B,N,0
29,70000,MORTGAGE,7.0,MEDICAL,B,N,0
31,70000,MORTGAGE,3.0,PERSONAL,A,N,0
27,45000,RENT,1.0,EDUCATION,C,N,0
33,54400,MORTGAGE,2.0,MEDICAL,B,N,1
35,45000,RENT,2.0,VENTURE,B,N,0
29,70000,MORTGAGE,1.0,EDUCATION,B,N,0
28,70000,MORTGAGE,12.0,PERSONAL,A,N,0
28,39000,RENT,6.0,MEDICAL,D,N,1
31,64000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,N,1
27,45000,RENT,9.0,DEBTCONSOLIDATION,A,N,0
35,39000,RENT,2.0,MEDICAL,C,N,1
30,70000,MORTGAGE,14.0,MEDICAL,A,N,0
28,54400,MORTGAGE,6.0,MEDICAL,D,N,1
31,70000,MORTGAGE,2.0,MEDICAL,B,N,0
31,70000,MORTGAGE,16.0,VENTURE,A,N,0
32,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,N,0
30,45000,RENT,4.0,VENTURE,D,N,0
27,54400,MORTGAGE,11.0,MEDICAL,D,Y,1
29,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,N,0
29,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,N,0
27,45000,RENT,1.0,MEDICAL,B,N,0
34,52800,RENT,2.0,DEBTCONSOLIDATION,B,N,0
33,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,Y,0
31,64000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,N,1
34,70000,MORTGAGE,16.0,PERSONAL,A,N,0
28,10800,RENT,0.0,DEBTCONSOLIDATION,B,N,1
31,14400,RENT,0.0,DEBTCONSOLIDATION,C,Y,1
27,70000,MORTGAGE,7.0,VENTURE,D,N,0
33,70000,MORTGAGE,0.0,PERSONAL,C,Y,0
31,70000,MORTGAGE,11.0,EDUCATION,A,N,0
27,64000,MORTGAGE,12.0,EDUCATION,B,N,1
27,45996,RENT,3.0,VENTURE,C,Y,0
32,46000,RENT,16.0,PERSONAL,B,N,0
31,46000,RENT,0.0,MEDICAL,A,N,0
27,46000,RENT,1.0,VENTURE,A,N,0
28,30000,RENT,6.0,VENTURE,C,Y,0
34,30000,RENT,5.0,VENTURE,A,N,0
33,70000,MORTGAGE,3.0,VENTURE,C,Y,0
27,30000,RENT,2.0,VENTURE,B,N,0
35,30996,RENT,18.0,EDUCATION,C,Y,0
31,31500,RENT,2.0,MEDICAL,B,N,0
27,32000,RENT,3.0,MEDICAL,A,N,0
28,33600,RENT,12.0,EDUCATION,B,N,0
27,35000,RENT,3.0,PERSONAL,A,N,0
30,36000,RENT,2.0,EDUCATION,C,Y,0
34,64000,MORTGAGE,13.0,PERSONAL,B,N,1
28,70000,MORTGAGE,0.0,VENTURE,B,N,0
28,70000,MORTGAGE,0.0,EDUCATION,A,N,0
29,70008,MORTGAGE,8.0,MEDICAL,A,N,0
30,40000,RENT,0.0,PERSONAL,C,N,0
28,40000,RENT,2.0,VENTURE,A,N,0
32,70197,MORTGAGE,9.0,DEBTCONSOLIDATION,A,N,0
28,70356,MORTGAGE,12.0,EDUCATION,B,N,0
27,70392,MORTGAGE,9.0,VENTURE,B,N,0
32,70400,MORTGAGE,3.0,PERSONAL,A,N,0
27,70400,MORTGAGE,6.0,PERSONAL,C,Y,0
27,43200,RENT,4.0,MEDICAL,B,N,0
32,64500,MORTGAGE,3.0,EDUCATION,C,Y,1
28,64500,MORTGAGE,1.0,VENTURE,C,Y,1
27,48000,RENT,4.0,DEBTCONSOLIDATION,B,N,0
34,70596,MORTGAGE,18.0,DEBTCONSOLIDATION,B,N,0
30,48500,RENT,0.0,MEDICAL,B,N,0
32,52000,RENT,10.0,EDUCATION,A,N,0
32,52000,RENT,3.0,EDUCATION,C,Y,0
28,70834,MORTGAGE,4.0,PERSONAL,B,N,0
28,70900,MORTGAGE,12.0,EDUCATION,D,Y,0
28,70920,MORTGAGE,12.0,PERSONAL,A,N,0
32,53500,RENT,1.0,PERSONAL,C,Y,0
28,71000,MORTGAGE,4.0,PERSONAL,A,N,0
30,50650,RENT,5.0,PERSONAL,B,N,1
33,71000,MORTGAGE,4.0,MEDICAL,B,N,0
